V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
20566,Basilicata,2020-04-06,26.99345,23.3,31.6,9.51155,8.6,10.5,8.58925,7.89875,9.4,1,1,1,3.62535,2.55,5.5,1.2385,1.05,1.50125,13,13,13,0,0,0,0,0,0,,,,,,,,
20567,Basilicata,2020-04-07,27.24355,23.8,31.4525,9.0465,8.25,10,8.2478,7.55,9.00125,1,1,1,3.64745,2.65,5.45125,1.23355,1.05,1.5,14,14,14,0,0,0,0,0,0,,,,,,,,
20568,Basilicata,2020-04-08,27.5134,23.89875,32.10125,9.05885,8.25,10.05,8.25635,7.55,9.05,1,1,1,3.65445,2.6,5.50125,1.2415,1.05,1.55,15,15,15,0,0,0,0,0,0,,,,,,,,
20569,Basilicata,2020-04-09,27.7425,24.1,32.35,9.04855,8.24875,10,8.2491,7.5,9.05,1,1,1,3.63345,2.65,5.4,1.2271,1.05,1.5,16,16,16,0,0,0,0,0,0,,,,,,,,
20570,Basilicata,2020-04-10,28.0115,24.34875,32.30125,9.0486,8.25,9.95,8.2473,7.55,9.00125,1,1,1,3.64495,2.65,5.40125,1.2366,1.05,1.5,17,17,17,0,0,0,0,0,0,,,,,,,,
20571,Basilicata,2020-04-11,27.5706,23.75,31.95125,9.0392,8.3,10,8.2439,7.6,9,1,1,1,3.66415,2.55,5.6,1.2308,1.05,1.5,18,18,18,0,0,0,0,0,0,,,,,,,,
20572,Basilicata,2020-04-12,27.5256,24.1,31.65,9.0438,8.25,10,8.24575,7.6,9,1,1,1,3.59695,2.6,5.45,1.2361,1.05,1.5,19,19,19,0,0,0,0,0,0,,,,,,,,
20573,Basilicata,2020-04-13,27.52345,24,32.05125,9.04955,8.25,9.95,8.24815,7.6,9,1,1,1,3.6335,2.6,5.6,1.2402,1.05,1.55,20,20,20,0,0,0,0,0,0,,,,,,,,
20574,Basilicata,2020-04-14,27.4902,23.7,31.8525,9.0508,8.3,9.95,8.24855,7.6,9,1,1,1,3.61415,2.65,5.45,1.23455,1.05,1.5,21,21,21,0,0,0,0,0,0,,,,,,,,
20575,Basilicata,2020-04-15,23.82635,20.3,27.95125,8.04485,7.24875,9,7.2453,6.59875,8.00125,1,1,1,0,0,0,0.22755,0.05,0.5,22,22,22,0,0,0,0,0,0,,,,,,,,
20576,Basilicata,2020-04-16,20.1975,17.1,24.20125,7.04355,6.2,8.00125,6.24285,5.55,7.05,1,1,1,0,0,0,0.2304,0.05,0.451249999999999,23,23,23,0,0,0,0,0,0,,,,,,,,
20577,Basilicata,2020-04-17,16.5583,13.7,20.15,6.03215,5.2,7.05,5.23325,4.55,6.05,1,1,1,0,0,0,0.2237,0.05,0.5,24,24,24,0,0,0,0,0,0,,,,,,,,
20578,Basilicata,2020-04-18,12.8954,10.55,16.05125,4.80055,4,5.75,4.06375,3.4,4.85,1,1,1,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,,,,,,,,
20579,Basilicata,2020-04-19,9.2925,7.35,11.9,3.56205,2.8,4.45,2.889,2.25,3.65,1,1,1,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20580,Basilicata,2020-04-20,5.6577,4.25,7.70125,2.3285,1.55,3.15,1.71705,1.1,2.40125,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20581,Basilicata,2020-04-21,3.03215,2.2,4.05,2.087,1.35,2.85125,1.5375,0.95,2.2,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20582,Basilicata,2020-04-22,2.80055,2,3.75,1.8599,1.2,2.55125,1.36975,0.84875,1.95,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20583,Basilicata,2020-04-23,2.56205,1.8,3.45,1.6233,1,2.3,1.196,0.65,1.75,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20584,Basilicata,2020-04-24,2.3285,1.55,3.15,1.3925,0.8,2.05,1.0255,0.55,1.55,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20585,Basilicata,2020-04-25,2.087,1.35,2.85125,1.1564,0.65,1.75,0.85165,0.4,1.35,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20586,Basilicata,2020-04-26,1.8599,1.2,2.55125,0.9162,0.49875,1.45,0.6747,0.3,1.1,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20587,Basilicata,2020-04-27,1.6233,1,2.3,0.68165,0.3,1.15,0.50095,0.2,0.85,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20588,Basilicata,2020-04-28,1.3925,0.8,2.05,0.4541,0.15,0.85,0.3345,0.1,0.65,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20589,Basilicata,2020-04-29,1.1564,0.65,1.75,0.2237,0.05,0.5,0.1644,0,0.4,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20590,Basilicata,2020-04-30,0.9162,0.49875,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20591,Basilicata,2020-05-01,0.68165,0.3,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20592,Basilicata,2020-05-02,0.4541,0.15,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20593,Basilicata,2020-05-03,0.2237,0.05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20594,Basilicata,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20595,Basilicata,2020-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20596,Basilicata,2020-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20597,Basilicata,2020-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20598,Basilicata,2020-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20599,Basilicata,2020-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20600,Basilicata,2020-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,,,,,,,,
20727,Calabria,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20727,Calabria,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20728,Calabria,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20728,Calabria,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20729,Calabria,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20729,Calabria,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20730,Calabria,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20730,Calabria,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20731,Calabria,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20731,Calabria,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20732,Calabria,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20732,Calabria,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20733,Calabria,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20733,Calabria,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20734,Calabria,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20734,Calabria,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20735,Calabria,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20735,Calabria,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20736,Calabria,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20736,Calabria,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20737,Calabria,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20737,Calabria,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20738,Calabria,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20738,Calabria,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20739,Calabria,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20739,Calabria,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20740,Calabria,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20740,Calabria,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20741,Calabria,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20741,Calabria,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20742,Calabria,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20742,Calabria,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20743,Calabria,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20743,Calabria,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20744,Calabria,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20744,Calabria,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20745,Calabria,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20745,Calabria,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
20746,Calabria,2020-03-14,11.36975,9.09875,14.50125,3,3,3,3,3,3,0,0,0,11.36975,9.09875,14.50125,3,3,3,0,0,0,0,0,0,0,0,0,,,,,,,,
20746,Calabria,2020-03-14,11.36975,9.09875,14.50125,3,3,3,3,3,3,0,0,0,11.36975,9.09875,14.50125,3,3,3,0,0,0,0,0,0,0,0,0,,,,,,,,
20747,Calabria,2020-03-15,15.15855,12.4,18.6,4,4,4,4,4,4,0,0,0,3.7888,2.7,5.75,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
20747,Calabria,2020-03-15,15.15855,12.4,18.6,4,4,4,4,4,4,0,0,0,3.7888,2.7,5.75,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
20748,Calabria,2020-03-16,18.9193,15.95,22.55125,5,5,5,5,5,5,0,0,0,3.76075,2.75,5.65,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
20748,Calabria,2020-03-16,18.9193,15.95,22.55125,5,5,5,5,5,5,0,0,0,3.76075,2.75,5.65,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
20749,Calabria,2020-03-17,22.66725,19.35,26.55125,6.7368,6.35,7.2,6.547,6.25,6.95,0,0,0,3.74795,2.7,5.65,1.7368,1.35,2.2,0,0,0,0,0,0,0,0,0,,,,,,,,
20749,Calabria,2020-03-17,22.66725,19.35,26.55125,6.7368,6.35,7.2,6.547,6.25,6.95,0,0,0,3.74795,2.7,5.65,1.7368,1.35,2.2,0,0,0,0,0,0,0,0,0,,,,,,,,
20750,Calabria,2020-03-18,26.443,22.9,30.85,7.9786,7.55,8.55,7.7263,7.35,8.2,0,0,0,3.77575,2.65,5.75,1.2418,1.05,1.55,0,0,0,0,0,0,0,0,0,,,,,,,,
20750,Calabria,2020-03-18,26.443,22.9,30.85,7.9786,7.55,8.55,7.7263,7.35,8.2,0,0,0,3.77575,2.65,5.75,1.2418,1.05,1.55,0,0,0,0,0,0,0,0,0,,,,,,,,
20751,Calabria,2020-03-19,34.0943,29.69875,39.05125,10.22095,9.75,10.85,9.9056,9.5,10.4,3,3,3,7.6513,5.9,10.3,2.24235,2.05,2.5,3,3,3,0,0,0,0,0,0,,,,,,,,
20751,Calabria,2020-03-19,34.0943,29.69875,39.05125,10.22095,9.75,10.85,9.9056,9.5,10.4,3,3,3,7.6513,5.9,10.3,2.24235,2.05,2.5,3,3,3,0,0,0,0,0,0,,,,,,,,
20752,Calabria,2020-03-20,38.70035,33.99875,44.25,9.46305,8.9,10.1,9.0822,8.64875,9.6,1,1,1,7.60605,5.8,10.25125,2.2421,2.05,2.5,4,4,4,0,0,0,0,0,0,,,,,,,,
20752,Calabria,2020-03-20,38.70035,33.99875,44.25,9.46305,8.9,10.1,9.0822,8.64875,9.6,1,1,1,7.60605,5.8,10.25125,2.2421,2.05,2.5,4,4,4,0,0,0,0,0,0,,,,,,,,
20753,Calabria,2020-03-21,37.7365,33.0475,43.45,10.7092,10.05,11.35125,10.26265,9.75,10.8,1,1,1,7.6691,5.9,10.30125,2.24615,2.05,2.55,5,5,5,0,0,0,0,0,0,,,,,,,,
20753,Calabria,2020-03-21,37.7365,33.0475,43.45,10.7092,10.05,11.35125,10.26265,9.75,10.8,1,1,1,7.6691,5.9,10.30125,2.24615,2.05,2.55,5,5,5,0,0,0,0,0,0,,,,,,,,
20754,Calabria,2020-03-22,45.5907,40.65,51.4025,13.19955,12.5,13.95,12.6237,12,13.25,1,1,1,11.4012,9.09875,14.45,3.49035,3.2,3.85,6,6,6,0,0,0,0,0,0,,,,,,,,
20754,Calabria,2020-03-22,45.5907,40.65,51.4025,13.19955,12.5,13.95,12.6237,12,13.25,1,1,1,11.4012,9.09875,14.45,3.49035,3.2,3.85,6,6,6,0,0,0,0,0,0,,,,,,,,
20755,Calabria,2020-03-23,53.5431,47.85,60.0525,15.6892,14.94875,16.5,14.98345,14.35,15.7,1,1,1,11.4708,9.19875,14.8525,3.48965,3.19875,3.85125,7,7,7,0,0,0,0,0,0,,,,,,,,
20755,Calabria,2020-03-23,53.5431,47.85,60.0525,15.6892,14.94875,16.5,14.98345,14.35,15.7,1,1,1,11.4708,9.19875,14.8525,3.48965,3.19875,3.85125,7,7,7,0,0,0,0,0,0,,,,,,,,
20756,Calabria,2020-03-24,65.28335,59.29875,71.80125,19.19205,18.4,20.1,18.3555,17.65,19.15,2,2,2,15.2461,12.35,18.85125,4.50285,4.2,4.9,9,9,9,0,0,0,0,0,0,,,,,,,,
20756,Calabria,2020-03-24,65.28335,59.29875,71.80125,19.19205,18.4,20.1,18.3555,17.65,19.15,2,2,2,15.2461,12.35,18.85125,4.50285,4.2,4.9,9,9,9,0,0,0,0,0,0,,,,,,,,
20757,Calabria,2020-03-25,76.05155,69.1475,83.75,21.9236,21,22.95,20.8978,20.15,21.75,2,2,2,15.2978,12.35,18.70125,4.73155,4.35,5.2,11,11,11,0,0,0,0,0,0,,,,,,,,
20757,Calabria,2020-03-25,76.05155,69.1475,83.75,21.9236,21,22.95,20.8978,20.15,21.75,2,2,2,15.2978,12.35,18.70125,4.73155,4.35,5.2,11,11,11,0,0,0,0,0,0,,,,,,,,
20758,Calabria,2020-03-26,84.04365,76.84875,91.6525,24.66435,23.65,25.8,23.4403,22.6,24.4,2,2,2,15.15305,12.4,18.6,4.74075,4.35,5.25,13,13,13,0,0,0,0,0,0,,,,,,,,
20758,Calabria,2020-03-26,84.04365,76.84875,91.6525,24.66435,23.65,25.8,23.4403,22.6,24.4,2,2,2,15.15305,12.4,18.6,4.74075,4.35,5.25,13,13,13,0,0,0,0,0,0,,,,,,,,
20759,Calabria,2020-03-27,92.11655,84.84875,100.6525,27.66095,26.5,28.95,26.17325,25.25,27.20125,3,3,3,15.1893,12.5,18.55125,4.9966,4.55,5.55,16,16,16,0,0,0,0,0,0,,,,,,,,
20759,Calabria,2020-03-27,92.11655,84.84875,100.6525,27.66095,26.5,28.95,26.17325,25.25,27.20125,3,3,3,15.1893,12.5,18.55125,4.9966,4.55,5.55,16,16,16,0,0,0,0,0,0,,,,,,,,
20760,Calabria,2020-03-28,99.17735,91.5,107.85125,29.6511,28.4,31,27.9016,26.89875,29,3,3,3,15.22705,12.5,18.85125,4.99015,4.55,5.50125,19,19,19,0,0,0,0,0,0,,,,,,,,
20760,Calabria,2020-03-28,99.17735,91.5,107.85125,29.6511,28.4,31,27.9016,26.89875,29,3,3,3,15.22705,12.5,18.85125,4.99015,4.55,5.50125,19,19,19,0,0,0,0,0,0,,,,,,,,
20761,Calabria,2020-03-29,103.7239,95.8,113.2525,31.62865,30.25,33.10125,29.6208,28.5,30.85125,4,4,4,15.2162,12.4,18.75125,4.97755,4.55,5.5,23,23,23,0,0,0,0,0,0,,,,,,,,
20761,Calabria,2020-03-29,103.7239,95.8,113.2525,31.62865,30.25,33.10125,29.6208,28.5,30.85125,4,4,4,15.2162,12.4,18.75125,4.97755,4.55,5.5,23,23,23,0,0,0,0,0,0,,,,,,,,
20762,Calabria,2020-03-30,107.26115,99.19875,116.00375,31.88775,30.5,33.45,29.8077,28.64875,31.1,4,4,4,15.2673,12.5,18.6,4.9959,4.55,5.55,27,27,27,0,0,0,0,0,0,,,,,,,,
20762,Calabria,2020-03-30,107.26115,99.19875,116.00375,31.88775,30.5,33.45,29.8077,28.64875,31.1,4,4,4,15.2673,12.5,18.6,4.9959,4.55,5.55,27,27,27,0,0,0,0,0,0,,,,,,,,
20763,Calabria,2020-03-31,104.4701,96.34875,113.0525,31.6333,30.2,33.2,29.3583,28.19875,30.7,4,4,4,11.45845,9.15,14.45125,3.98735,3.55,4.5,31,31,31,0,0,0,0,0,0,,,,,,,,
20763,Calabria,2020-03-31,104.4701,96.34875,113.0525,31.6333,30.2,33.2,29.3583,28.19875,30.7,4,4,4,11.45845,9.15,14.45125,3.98735,3.55,4.5,31,31,31,0,0,0,0,0,0,,,,,,,,
20764,Calabria,2020-04-01,101.4655,93.5975,110.5,31.3835,29.9,33.1,28.9086,27.65,30.20125,4,4,4,11.30305,9,14.4,3.99255,3.55,4.55,35,35,35,0,0,0,0,0,0,,,,,,,,
20764,Calabria,2020-04-01,101.4655,93.5975,110.5,31.3835,29.9,33.1,28.9086,27.65,30.20125,4,4,4,11.30305,9,14.4,3.99255,3.55,4.55,35,35,35,0,0,0,0,0,0,,,,,,,,
20765,Calabria,2020-04-02,98.634,91.24875,106.95125,31.1342,29.55,32.80125,28.46195,27.15,29.85125,4,4,4,11.344,9.05,14.2,3.9928,3.55,4.6,39,39,39,0,0,0,0,0,0,,,,,,,,
20765,Calabria,2020-04-02,98.634,91.24875,106.95125,31.1342,29.55,32.80125,28.46195,27.15,29.85125,4,4,4,11.344,9.05,14.2,3.9928,3.55,4.6,39,39,39,0,0,0,0,0,0,,,,,,,,
20766,Calabria,2020-04-03,91.2998,84.445,99.055,29.6376,28.05,31.25,26.8283,25.6,28.2,4,4,4,7.596,5.8,9.9525,2.74955,2.35,3.2,43,43,43,0,0,0,0,0,0,,,,,,,,
20766,Calabria,2020-04-03,91.2998,84.445,99.055,29.6376,28.05,31.25,26.8283,25.6,28.2,4,4,4,7.596,5.8,9.9525,2.74955,2.35,3.2,43,43,43,0,0,0,0,0,0,,,,,,,,
20767,Calabria,2020-04-04,84.37865,77.69875,91.75,27.88045,26.3,29.65,25.01115,23.8,26.35125,4,4,4,7.56035,5.9,10.1,2.7332,2.35,3.2,47,47,47,0,0,0,0,0,0,,,,,,,,
20767,Calabria,2020-04-04,84.37865,77.69875,91.75,27.88045,26.3,29.65,25.01115,23.8,26.35125,4,4,4,7.56035,5.9,10.1,2.7332,2.35,3.2,47,47,47,0,0,0,0,0,0,,,,,,,,
20768,Calabria,2020-04-05,77.5381,71.39875,84.1525,26.12495,24.5,27.8,23.1916,21.9,24.6,3,3,3,7.62545,5.85,10.10125,2.73415,2.35,3.15125,50,50,50,0,0,0,0,0,0,,,,,,,,
20768,Calabria,2020-04-05,77.5381,71.39875,84.1525,26.12495,24.5,27.8,23.1916,21.9,24.6,3,3,3,7.62545,5.85,10.10125,2.73415,2.35,3.15125,50,50,50,0,0,0,0,0,0,,,,,,,,
20769,Calabria,2020-04-06,67.78605,62.14375,73.95125,24.1208,22.45,25.85,21.1847,19.85,22.60125,3,3,3,3.76455,2.65,5.55,1.4987,1.2,1.85,53,53,53,0,0,0,0,0,0,,,,,,,,
20769,Calabria,2020-04-06,67.78605,62.14375,73.95125,24.1208,22.45,25.85,21.1847,19.85,22.60125,3,3,3,3.76455,2.65,5.55,1.4987,1.2,1.85,53,53,53,0,0,0,0,0,0,,,,,,,,
20770,Calabria,2020-04-07,60.63795,55.4475,67.30125,21.88195,20.25,23.55,19.00235,17.69875,20.35125,3,3,3,3.80695,2.7,5.8,1.4927,1.2,1.9,56,56,56,0,0,0,0,0,0,,,,,,,,
20770,Calabria,2020-04-07,60.63795,55.4475,67.30125,21.88195,20.25,23.55,19.00235,17.69875,20.35125,3,3,3,3.80695,2.7,5.8,1.4927,1.2,1.9,56,56,56,0,0,0,0,0,0,,,,,,,,
20771,Calabria,2020-04-08,53.4058,48.4,59.4,19.63795,18.09875,21.3,16.82555,15.54875,18.2,2,2,2,3.82805,2.7,5.60125,1.49675,1.15,1.85125,58,58,58,0,0,0,0,0,0,,,,,,,,
20771,Calabria,2020-04-08,53.4058,48.4,59.4,19.63795,18.09875,21.3,16.82555,15.54875,18.2,2,2,2,3.82805,2.7,5.60125,1.49675,1.15,1.85125,58,58,58,0,0,0,0,0,0,,,,,,,,
20772,Calabria,2020-04-09,47.1119,42.3475,53.1025,17.88325,16.3,19.5,15.2703,13.95,16.6,2,2,2,3.8056,2.7,5.85125,1.2419,1.05,1.5,60,60,60,0,0,0,0,0,0,,,,,,,,
20772,Calabria,2020-04-09,47.1119,42.3475,53.1025,17.88325,16.3,19.5,15.2703,13.95,16.6,2,2,2,3.8056,2.7,5.85125,1.2419,1.05,1.5,60,60,60,0,0,0,0,0,0,,,,,,,,
20773,Calabria,2020-04-10,43.31585,38.85,48.8525,16.1456,14.65,17.75,13.72555,12.55,14.95125,2,2,2,3.8041,2.7,5.65,1.2525,1.05,1.55,62,62,62,0,0,0,0,0,0,,,,,,,,
20773,Calabria,2020-04-10,43.31585,38.85,48.8525,16.1456,14.65,17.75,13.72555,12.55,14.95125,2,2,2,3.8041,2.7,5.65,1.2525,1.05,1.55,62,62,62,0,0,0,0,0,0,,,,,,,,
20774,Calabria,2020-04-11,39.28225,35.0975,44.25,14.42315,13,15.95,12.1933,11.05,13.40125,1,1,1,3.7656,2.7,5.6,1.2551,1.05,1.55,63,63,63,0,0,0,0,0,0,,,,,,,,
20774,Calabria,2020-04-11,39.28225,35.0975,44.25,14.42315,13,15.95,12.1933,11.05,13.40125,1,1,1,3.7656,2.7,5.6,1.2551,1.05,1.55,63,63,63,0,0,0,0,0,0,,,,,,,,
20775,Calabria,2020-04-12,36.2142,31.8,40.8525,13.67715,12.29875,15.1,11.64655,10.5,12.8,1,1,1,3.8014,2.7,5.75125,1.2499,1.05,1.55,64,64,64,0,0,0,0,0,0,,,,,,,,
20775,Calabria,2020-04-12,36.2142,31.8,40.8525,13.67715,12.29875,15.1,11.64655,10.5,12.8,1,1,1,3.8014,2.7,5.75125,1.2499,1.05,1.55,64,64,64,0,0,0,0,0,0,,,,,,,,
20776,Calabria,2020-04-13,35.5162,31.24875,40.20125,12.94425,11.65,14.3,11.10435,10.05,12.15125,1,1,1,3.82125,2.7,5.80125,1.25445,1.05,1.55,65,65,65,0,0,0,0,0,0,,,,,,,,
20776,Calabria,2020-04-13,35.5162,31.24875,40.20125,12.94425,11.65,14.3,11.10435,10.05,12.15125,1,1,1,3.82125,2.7,5.80125,1.25445,1.05,1.55,65,65,65,0,0,0,0,0,0,,,,,,,,
20777,Calabria,2020-04-14,34.81025,30.75,39.4025,12.19585,10.95,13.4,10.55695,9.55,11.6,1,1,1,3.83865,2.8,5.75,1.24415,1.05,1.55,66,66,66,0,0,0,0,0,0,,,,,,,,
20777,Calabria,2020-04-14,34.81025,30.75,39.4025,12.19585,10.95,13.4,10.55695,9.55,11.6,1,1,1,3.83865,2.8,5.75,1.24415,1.05,1.55,66,66,66,0,0,0,0,0,0,,,,,,,,
20778,Calabria,2020-04-15,34.0763,29.9,39.05125,11.44975,10.29875,12.6,10.00675,9.1,11,1,1,1,3.81655,2.65,5.80125,1.2467,1.05,1.55,67,67,67,0,0,0,0,0,0,,,,,,,,
